Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=PTAC Heating And Cooling	resstock_probability
Single-Family Attached	1990s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002524496278800001
Single-Family Attached	1990s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1990s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	2.316713472000001e-05
Single-Family Attached	2000s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002544112865280001
Single-Family Attached	2000s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	2.316713472000001e-05
Single-Family Attached	2010s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002544112865280001
Single-Family Attached	2010s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	<1940	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.005134560000000002
Single-Family Detached	1940s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	1950s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	1960s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	1970s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	1980s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	1990s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	2000s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	Natural Gas	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.002567280000000001
Single-Family Detached	2010s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1950s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1960s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1970s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1990s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2000s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2010s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1950s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1960s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1970s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1990s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2000s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2010s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1950s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1960s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1970s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1990s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Attached	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Single-Family Detached	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	<1940	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	<1940	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00041408000000000016
Mobile Home	1940s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1940s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	1950s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1950s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	1960s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1960s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	1970s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1970s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	1980s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1980s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	1990s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	1990s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	2000s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2000s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Mobile Home	2010s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Mobile Home	2010s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	<1940	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
Multi-Family with 2 - 4 Units	1940s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1940s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.00041408000000000016
Multi-Family with 2 - 4 Units	1950s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0
Multi-Family with 2 - 4 Units	1950s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.00020704000000000005
